2025-07-05 11:16:41.877 | INFO     | __main__:main:25 - ==== 智能语音音箱主流程启动 ====
2025-07-05 13:31:12.176 | DEBUG    | audio_in.recorder:record_stream:28 - 第70帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.176 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第70帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.256 | DEBUG    | audio_in.recorder:record_stream:28 - 第71帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.256 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第71帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.336 | DEBUG    | audio_in.recorder:record_stream:28 - 第72帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.336 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第72帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.416 | DEBUG    | audio_in.recorder:record_stream:28 - 第73帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.416 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第73帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.496 | DEBUG    | audio_in.recorder:record_stream:28 - 第74帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.496 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第74帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.576 | DEBUG    | audio_in.recorder:record_stream:28 - 第75帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.576 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第75帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.656 | DEBUG    | audio_in.recorder:record_stream:28 - 第76帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.656 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第76帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.736 | DEBUG    | audio_in.recorder:record_stream:28 - 第77帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.736 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第77帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.816 | DEBUG    | audio_in.recorder:record_stream:28 - 第78帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.816 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第78帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.896 | DEBUG    | audio_in.recorder:record_stream:28 - 第79帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.896 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第79帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:12.976 | DEBUG    | audio_in.recorder:record_stream:28 - 第80帧录音, block形状: (1280, 6)
2025-07-05 13:31:12.976 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第80帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.055 | DEBUG    | asr.xunfei_asr:_on_message:71 - ASR收到消息: {"code":0,"message":"success","sid":"iat000d91c0@gz197d9111c5046f8802","data":{"result":{"pgs":"apd","rst":"rlt","ws":[{"bg":0,"cw":[{"sc":0,"w":"。"}]}],"sn":4,"ls":true,"bg":0,"ed":0},"status":2}}
2025-07-05 13:31:13.055 | INFO     | asr.xunfei_asr:_on_message:86 - ASR中间结果: 。
2025-07-05 13:31:13.056 | DEBUG    | audio_in.recorder:record_stream:28 - 第81帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.056 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第81帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.056 | INFO     | asr.xunfei_asr:_on_message:88 - ASR识别完成，最终结果: 关关闭关闭。
2025-07-05 13:31:13.057 | INFO     | asr.xunfei_asr:recognize_stream:261 - ASR流式最终识别文本: 关关闭关闭。
2025-07-05 13:31:13.057 | INFO     | __main__:on_wakeword_detected:85 - 用户语音识别结果: 关关闭关闭。
2025-07-05 13:31:13.057 | DEBUG    | __main__:on_wakeword_detected:96 - 进入多轮对话处理。
2025-07-05 13:31:13.136 | DEBUG    | audio_in.recorder:record_stream:28 - 第82帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.136 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第82帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.216 | DEBUG    | audio_in.recorder:record_stream:28 - 第83帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.216 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第83帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.296 | DEBUG    | audio_in.recorder:record_stream:28 - 第84帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.296 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第84帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.376 | DEBUG    | audio_in.recorder:record_stream:28 - 第85帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.376 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第85帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.456 | DEBUG    | audio_in.recorder:record_stream:28 - 第86帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.456 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第86帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.536 | DEBUG    | audio_in.recorder:record_stream:28 - 第87帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.536 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第87帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.616 | DEBUG    | audio_in.recorder:record_stream:28 - 第88帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.616 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第88帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.696 | DEBUG    | audio_in.recorder:record_stream:28 - 第89帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.696 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第89帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.776 | DEBUG    | audio_in.recorder:record_stream:28 - 第90帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.776 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第90帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.856 | DEBUG    | audio_in.recorder:record_stream:28 - 第91帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.856 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第91帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:13.936 | DEBUG    | audio_in.recorder:record_stream:28 - 第92帧录音, block形状: (1280, 6)
2025-07-05 13:31:13.936 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第92帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.016 | DEBUG    | audio_in.recorder:record_stream:28 - 第93帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.016 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第93帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.096 | DEBUG    | audio_in.recorder:record_stream:28 - 第94帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.096 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第94帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.176 | DEBUG    | audio_in.recorder:record_stream:28 - 第95帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.176 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第95帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.256 | DEBUG    | audio_in.recorder:record_stream:28 - 第96帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.256 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第96帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.336 | DEBUG    | audio_in.recorder:record_stream:28 - 第97帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.336 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第97帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.416 | DEBUG    | audio_in.recorder:record_stream:28 - 第98帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.416 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第98帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.496 | DEBUG    | audio_in.recorder:record_stream:28 - 第99帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.496 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第99帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.576 | DEBUG    | audio_in.recorder:record_stream:28 - 第100帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.576 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第100帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.656 | DEBUG    | audio_in.recorder:record_stream:28 - 第101帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.656 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第101帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.736 | DEBUG    | audio_in.recorder:record_stream:28 - 第102帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.736 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第102帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.816 | DEBUG    | audio_in.recorder:record_stream:28 - 第103帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.816 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第103帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.896 | DEBUG    | audio_in.recorder:record_stream:28 - 第104帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.896 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第104帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:14.976 | DEBUG    | audio_in.recorder:record_stream:28 - 第105帧录音, block形状: (1280, 6)
2025-07-05 13:31:14.976 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第105帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.056 | DEBUG    | audio_in.recorder:record_stream:28 - 第106帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.056 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第106帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.136 | DEBUG    | audio_in.recorder:record_stream:28 - 第107帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.136 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第107帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.216 | DEBUG    | audio_in.recorder:record_stream:28 - 第108帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.216 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第108帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.296 | DEBUG    | audio_in.recorder:record_stream:28 - 第109帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.296 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第109帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.376 | DEBUG    | audio_in.recorder:record_stream:28 - 第110帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.376 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第110帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.456 | DEBUG    | audio_in.recorder:record_stream:28 - 第111帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.456 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第111帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.536 | DEBUG    | audio_in.recorder:record_stream:28 - 第112帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.536 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第112帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.616 | DEBUG    | audio_in.recorder:record_stream:28 - 第113帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.616 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第113帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.696 | DEBUG    | audio_in.recorder:record_stream:28 - 第114帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.696 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第114帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.776 | DEBUG    | audio_in.recorder:record_stream:28 - 第115帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.776 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第115帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.856 | DEBUG    | audio_in.recorder:record_stream:28 - 第116帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.856 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第116帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:15.936 | DEBUG    | audio_in.recorder:record_stream:28 - 第117帧录音, block形状: (1280, 6)
2025-07-05 13:31:15.936 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第117帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:16.016 | DEBUG    | audio_in.recorder:record_stream:28 - 第118帧录音, block形状: (1280, 6)
2025-07-05 13:31:16.016 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第118帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:16.096 | DEBUG    | audio_in.recorder:record_stream:28 - 第119帧录音, block形状: (1280, 6)
2025-07-05 13:31:16.096 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第119帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:16.176 | DEBUG    | audio_in.recorder:record_stream:28 - 第120帧录音, block形状: (1280, 6)
2025-07-05 13:31:16.176 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第120帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:16.256 | DEBUG    | audio_in.recorder:record_stream:28 - 第121帧录音, block形状: (1280, 6)
2025-07-05 13:31:16.256 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第121帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:16.336 | DEBUG    | audio_in.recorder:record_stream:28 - 第122帧录音, block形状: (1280, 6)
2025-07-05 13:31:16.336 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第122帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:16.416 | DEBUG    | audio_in.recorder:record_stream:28 - 第123帧录音, block形状: (1280, 6)
2025-07-05 13:31:16.416 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第123帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:16.496 | DEBUG    | audio_in.recorder:record_stream:28 - 第124帧录音, block形状: (1280, 6)
2025-07-05 13:31:16.496 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第124帧，状态: 1, chunk字节: 2560
2025-07-05 13:31:16.541 | DEBUG    | asr.xunfei_asr:send_audio:231 - 流式ASR，发送尾帧（status=2）
2025-07-05 13:31:16.541 | INFO     | asr.xunfei_asr:send_audio:241 - 流式ASR所有音频已发送
2025-07-05 13:31:18.445 | INFO     | dialogue.deepseek_adapter:chat:20 - DeepSeek回复: 好的～已收到指令，随时等你“重启”聊天模式！ (´･ω･)ﾉ 需要时随时喊我，秒速上线～  

（*进入省电休眠状态，但后台依然保持雷达级接收灵敏度* 🌟）
2025-07-05 13:31:18.446 | INFO     | __main__:on_wakeword_detected:101 - AI回复文本: 好的～已收到指令，随时等你“重启”聊天模式！ (´･ω･)ﾉ 需要时随时喊我，秒速上线～  

（*进入省电休眠状态，但后台依然保持雷达级接收灵敏度* 🌟）
2025-07-05 13:31:18.636 | INFO     | asr.xunfei_asr:_on_close:99 - ASR websocket连接关闭
2025-07-05 13:31:23.051 | DEBUG    | audio_out.player:play_audio:6 - 准备播放音频: audio_out/tts_cache/normal_221e03ee31f8d82e9ccb41c8f2b03934.mp3
2025-07-05 13:31:36.523 | INFO     | audio_out.player:play_audio:9 - 播放音频完成: audio_out/tts_cache/normal_221e03ee31f8d82e9ccb41c8f2b03934.mp3
2025-07-05 13:31:36.538 | INFO     | wakeword.porcupine_adapter:start:29 - 唤醒词检测已启动，等待唤醒...
2025-07-05 13:33:25.405 | INFO     | wakeword.porcupine_adapter:start:39 - 唤醒词检测终止。
2025-07-05 13:33:25.419 | DEBUG    | audio_out.player:play_audio:6 - 准备播放音频: audio_out/welcome.mp3
2025-07-05 13:33:26.923 | INFO     | audio_out.player:play_audio:9 - 播放音频完成: audio_out/welcome.mp3
2025-07-05 13:33:26.924 | INFO     | __main__:on_wakeword_detected:81 - 已唤醒，等待用户说话...
2025-07-05 13:33:26.924 | DEBUG    | asr.xunfei_asr:_assemble_url:32 - ASR鉴权用date: Sat, 05 Jul 2025 05:33:26 GMT
2025-07-05 13:33:26.924 | DEBUG    | asr.xunfei_asr:_assemble_url:38 - ASR签名原始串: 'host: iat-api.xfyun.cn\ndate: Sat, 05 Jul 2025 05:33:26 GMT\nGET /v2/iat HTTP/1.1'
2025-07-05 13:33:26.925 | DEBUG    | asr.xunfei_asr:_assemble_url:47 - ASR签名base64: leJjdC+BkE71ICUKIQg/VpvcQkQUFNV5Yus8VUtoOYk=
2025-07-05 13:33:26.925 | DEBUG    | asr.xunfei_asr:_assemble_url:56 - ASR authorization_origin: api_key="8ac63485f16c76f845142189872f5cea", algorithm="hmac-sha256", headers="host date request-line", signature="leJjdC+BkE71ICUKIQg/VpvcQkQUFNV5Yus8VUtoOYk="
2025-07-05 13:33:26.925 | DEBUG    | asr.xunfei_asr:_assemble_url:58 - ASR authorization (base64): YXBpX2tleT0iOGFjNjM0ODVmMTZjNzZmODQ1MTQyMTg5ODcyZjVjZWEiLCBhbGdvcml0aG09ImhtYWMtc2hhMjU2IiwgaGVhZGVycz0iaG9zdCBkYXRlIHJlcXVlc3QtbGluZSIsIHNpZ25hdHVyZT0ibGVKamRDK0JrRTcxSUNVS0lRZy9WcHZjUWtRVUZOVjVZdXM4VlV0b09Zaz0i
2025-07-05 13:33:26.925 | INFO     | asr.xunfei_asr:_assemble_url:67 - ASR WS 连接URL: wss://iat-api.xfyun.cn/v2/iat?authorization=YXBpX2tleT0iOGFjNjM0ODVmMTZjNzZmODQ1MTQyMTg5ODcyZjVjZWEiLCBhbGdvcml0aG09ImhtYWMtc2hhMjU2IiwgaGVhZGVycz0iaG9zdCBkYXRlIHJlcXVlc3QtbGluZSIsIHNpZ25hdHVyZT0ibGVKamRDK0JrRTcxSUNVS0lRZy9WcHZjUWtRVUZOVjVZdXM4VlV0b09Zaz0i&date=Sat%2C+05+Jul+2025+05%3A33%3A26+GMT&host=iat-api.xfyun.cn
2025-07-05 13:33:28.311 | INFO     | asr.xunfei_asr:send_audio:203 - ASR流式识别：开始分块发送
2025-07-05 13:33:28.322 | INFO     | audio_in.recorder:record_stream:24 - 开始流式录音，请说话...
2025-07-05 13:33:28.404 | DEBUG    | audio_in.recorder:record_stream:28 - 第0帧录音, block形状: (1280, 6)
2025-07-05 13:33:28.404 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第0帧，状态: 0, chunk字节: 2560
2025-07-05 13:33:28.484 | DEBUG    | audio_in.recorder:record_stream:28 - 第1帧录音, block形状: (1280, 6)
2025-07-05 13:33:28.484 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第1帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:28.564 | DEBUG    | audio_in.recorder:record_stream:28 - 第2帧录音, block形状: (1280, 6)
2025-07-05 13:33:28.564 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第2帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:28.644 | DEBUG    | audio_in.recorder:record_stream:28 - 第3帧录音, block形状: (1280, 6)
2025-07-05 13:33:28.644 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第3帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:28.724 | DEBUG    | audio_in.recorder:record_stream:28 - 第4帧录音, block形状: (1280, 6)
2025-07-05 13:33:28.724 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第4帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:28.804 | DEBUG    | audio_in.recorder:record_stream:28 - 第5帧录音, block形状: (1280, 6)
2025-07-05 13:33:28.804 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第5帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:28.884 | DEBUG    | audio_in.recorder:record_stream:28 - 第6帧录音, block形状: (1280, 6)
2025-07-05 13:33:28.884 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第6帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:28.964 | DEBUG    | audio_in.recorder:record_stream:28 - 第7帧录音, block形状: (1280, 6)
2025-07-05 13:33:28.964 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第7帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.044 | DEBUG    | audio_in.recorder:record_stream:28 - 第8帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.044 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第8帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.124 | DEBUG    | audio_in.recorder:record_stream:28 - 第9帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.124 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第9帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.204 | DEBUG    | audio_in.recorder:record_stream:28 - 第10帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.204 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第10帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.284 | DEBUG    | audio_in.recorder:record_stream:28 - 第11帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.284 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第11帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.364 | DEBUG    | audio_in.recorder:record_stream:28 - 第12帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.364 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第12帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.444 | DEBUG    | audio_in.recorder:record_stream:28 - 第13帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.444 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第13帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.524 | DEBUG    | audio_in.recorder:record_stream:28 - 第14帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.524 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第14帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.604 | DEBUG    | audio_in.recorder:record_stream:28 - 第15帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.604 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第15帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.684 | DEBUG    | audio_in.recorder:record_stream:28 - 第16帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.684 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第16帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.764 | DEBUG    | audio_in.recorder:record_stream:28 - 第17帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.764 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第17帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.844 | DEBUG    | audio_in.recorder:record_stream:28 - 第18帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.844 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第18帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:29.924 | DEBUG    | audio_in.recorder:record_stream:28 - 第19帧录音, block形状: (1280, 6)
2025-07-05 13:33:29.924 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第19帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.004 | DEBUG    | audio_in.recorder:record_stream:28 - 第20帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.004 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第20帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.084 | DEBUG    | audio_in.recorder:record_stream:28 - 第21帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.084 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第21帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.164 | DEBUG    | audio_in.recorder:record_stream:28 - 第22帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.164 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第22帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.244 | DEBUG    | audio_in.recorder:record_stream:28 - 第23帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.244 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第23帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.324 | DEBUG    | audio_in.recorder:record_stream:28 - 第24帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.324 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第24帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.404 | DEBUG    | audio_in.recorder:record_stream:28 - 第25帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.404 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第25帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.484 | DEBUG    | audio_in.recorder:record_stream:28 - 第26帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.484 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第26帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.564 | DEBUG    | audio_in.recorder:record_stream:28 - 第27帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.564 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第27帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.644 | DEBUG    | audio_in.recorder:record_stream:28 - 第28帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.644 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第28帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.724 | DEBUG    | audio_in.recorder:record_stream:28 - 第29帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.724 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第29帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.804 | DEBUG    | audio_in.recorder:record_stream:28 - 第30帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.804 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第30帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.884 | DEBUG    | audio_in.recorder:record_stream:28 - 第31帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.884 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第31帧，状态: 1, chunk字节: 2560
2025-07-05 13:33:30.964 | DEBUG    | audio_in.recorder:record_stream:28 - 第32帧录音, block形状: (1280, 6)
2025-07-05 13:33:30.964 | DEBUG    | asr.xunfei_asr:send_audio:209 - 流式ASR，第32帧，状态: 1, chunk字节: 2560
