2025-06-24 07:24:03.202 | INFO     | __main__:main:25 - ==== 智能语音音箱主流程启动 ====
2025-06-24 08:09:00.964 | DEBUG    | utils.tts_cache_manager:prepare_error_prompts:29 - TTS缓存已存在：audio_out/tts_cache/error_no_input.mp3
2025-06-24 08:09:01.045 | INFO     | wakeword.porcupine_adapter:start:29 - 唤醒词检测已启动，等待唤醒...
2025-06-24 08:09:03.062 | DEBUG    | wakeword.porcupine_adapter:start:36 - 唤醒词已检测到，触发回调。
2025-06-24 08:09:03.062 | DEBUG    | audio_out.player:play_audio:6 - 准备播放音频: audio_out/welcome.mp3
2025-06-24 08:09:04.504 | INFO     | audio_out.player:play_audio:9 - 播放音频完成: audio_out/welcome.mp3
2025-06-24 08:09:04.504 | INFO     | __main__:on_wakeword_detected:81 - 已唤醒，等待用户说话...
2025-06-24 08:09:04.504 | DEBUG    | asr.xunfei_asr:_assemble_url:32 - ASR鉴权用date: Tue, 24 Jun 2025 00:09:04 GMT
2025-06-24 08:09:04.505 | DEBUG    | asr.xunfei_asr:_assemble_url:38 - ASR签名原始串: 'host: iat-api.xfyun.cn\ndate: Tue, 24 Jun 2025 00:09:04 GMT\nGET /v2/iat HTTP/1.1'
2025-06-24 08:09:04.505 | DEBUG    | asr.xunfei_asr:_assemble_url:47 - ASR签名base64: Mc/Z+QSt7YRA1YJR6sx+LSl80ROePnIEJGoy11HE6nY=
2025-06-24 08:09:04.505 | DEBUG    | asr.xunfei_asr:_assemble_url:56 - ASR authorization_origin: api_key="8ac63485f16c76f845142189872f5cea", algorithm="hmac-sha256", headers="host date request-line", signature="Mc/Z+QSt7YRA1YJR6sx+LSl80ROePnIEJGoy11HE6nY="
2025-06-24 08:09:04.505 | DEBUG    | asr.xunfei_asr:_assemble_url:58 - ASR authorization (base64): YXBpX2tleT0iOGFjNjM0ODVmMTZjNzZmODQ1MTQyMTg5ODcyZjVjZWEiLCBhbGdvcml0aG09ImhtYWMtc2hhMjU2IiwgaGVhZGVycz0iaG9zdCBkYXRlIHJlcXVlc3QtbGluZSIsIHNpZ25hdHVyZT0iTWMvWitRU3Q3WVJBMVlKUjZzeCtMU2w4MFJPZVBuSUVKR295MTFIRTZuWT0i
2025-06-24 08:09:04.505 | INFO     | asr.xunfei_asr:_assemble_url:67 - ASR WS 连接URL: wss://iat-api.xfyun.cn/v2/iat?authorization=YXBpX2tleT0iOGFjNjM0ODVmMTZjNzZmODQ1MTQyMTg5ODcyZjVjZWEiLCBhbGdvcml0aG09ImhtYWMtc2hhMjU2IiwgaGVhZGVycz0iaG9zdCBkYXRlIHJlcXVlc3QtbGluZSIsIHNpZ25hdHVyZT0iTWMvWitRU3Q3WVJBMVlKUjZzeCtMU2w4MFJPZVBuSUVKR295MTFIRTZuWT0i&date=Tue%2C+24+Jun+2025+00%3A09%3A04+GMT&host=iat-api.xfyun.cn
2025-06-24 08:09:05.865 | INFO     | asr.xunfei_asr:send_audio:203 - ASR流式识别：开始分块发送
2025-06-24 08:09:06.879 | ERROR    | asr.xunfei_asr:send_audio:243 - ASR流式音频发送异常: Error opening InputStream: Device unavailable [PaErrorCode -9985]
2025-06-24 08:09:06.879 | ERROR    | asr.xunfei_asr:recognize_stream:263 - ASR流式未识别到有效文本
2025-06-24 08:09:06.880 | INFO     | __main__:on_wakeword_detected:85 - 用户语音识别结果: 
2025-06-24 08:09:06.880 | DEBUG    | __main__:on_wakeword_detected:88 - 识别结果为空，提示用户重说。
2025-06-24 08:09:06.880 | DEBUG    | audio_out.player:play_audio:6 - 准备播放音频: audio_out/tts_cache/error_no_input.mp3
2025-06-24 08:09:10.444 | INFO     | audio_out.player:play_audio:9 - 播放音频完成: audio_out/tts_cache/error_no_input.mp3
